,Tweets,AuthorID
4025,“Mama there goes that man”,<generator object <genexpr> at 0x7fbde09f7350>
4026,Ok y’all are stupid lmao😂😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
4027,Boston just has too many weapons,<generator object <genexpr> at 0x7fbde09f7350>
4028,Miami needs another Star,<generator object <genexpr> at 0x7fbde09f7350>
4029,Is this series over or the Heat still got a chance?,<generator object <genexpr> at 0x7fbde09f7350>
4030,Heck of Premier League title race but I fear it won’t be close next year with Haaland,<generator object <genexpr> at 0x7fbde09f7350>
4031,RATIO https://t.co/HysZ9xjaqs,<generator object <genexpr> at 0x7fbde09f7350>
4032,HOLY S!!!!! THE BEAUTIFUL GAME,<generator object <genexpr> at 0x7fbde09f7350>
4033,Aguero is much needed,<generator object <genexpr> at 0x7fbde09f7350>
4034,Generational Choke Job,<generator object <genexpr> at 0x7fbde09f7350>
4035,WOWWWW,<generator object <genexpr> at 0x7fbde09f7350>
4036,Bridgerton,<generator object <genexpr> at 0x7fbde09f7350>
4037,Hate!!!,<generator object <genexpr> at 0x7fbde09f7350>
4038,#FFTB @cryptocomofficial @sixers @cryptocom https://t.co/UaJQcdvuMZ,<generator object <genexpr> at 0x7fbde09f7350>
4039,https://t.co/X6PE3IxTQj,<generator object <genexpr> at 0x7fbde09f7350>
4040,LA REMONTADA #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4041,This is an AMAZING game!!!,<generator object <genexpr> at 0x7fbde09f7350>
4042,HALA MADRID,<generator object <genexpr> at 0x7fbde09f7350>
4043,VAR has to be the worst thing ever… just let the referees make decisions and live with the results,<generator object <genexpr> at 0x7fbde09f7350>
4044,Madrid is really nothing without Benzema on the pitch😂😂😂 #Factos,<generator object <genexpr> at 0x7fbde09f7350>
4045,VAMOS BENZEGOAL,<generator object <genexpr> at 0x7fbde09f7350>
4046,NATIONAL CHAMPS #RockChalk,<generator object <genexpr> at 0x7fbde09f7350>
4047,"https://t.co/bnKAn1rMCe

Hey @JuliusErving hope you’re well. Couple of questions. Which Coke would you pick? And errm…why do my internal thoughts sound like your voice!!!? #debatethegoatness #ad",<generator object <genexpr> at 0x7fbde09f7350>
4048,Blessings and more life!!! Thanks for all the birthday wishes https://t.co/O8U54ZHYOs,<generator object <genexpr> at 0x7fbde09f7350>
4049,This is incredible. I’m still shocked. What a win!! UEFA thought they could punish RM for the super league and they lost #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4050,OMGGGGGGGGG #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4051,Mbappe va finir le MEILLEUR joueur de l’histoire du football,<generator object <genexpr> at 0x7fbde09f7350>
4052,Mbappe is the best player in the world and I can’t believe we’re getting him next year. Life’s good!!! #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4053,Why does Carvajal insist on playing so high against Mbappe out of all people?,<generator object <genexpr> at 0x7fbde09f7350>
4054,GUNNERS,<generator object <genexpr> at 0x7fbde09f7350>
4055,GODZILLA 🦍 https://t.co/jWDmgkNrKx,<generator object <genexpr> at 0x7fbde09f7350>
4056,https://t.co/OzKxG4HRlO,<generator object <genexpr> at 0x7fbde09f7350>
4057,This is WILD,<generator object <genexpr> at 0x7fbde09f7350>
4058,HALA MADRID,<generator object <genexpr> at 0x7fbde09f7350>
4059,Time To Counter,<generator object <genexpr> at 0x7fbde09f7350>
4060,Time To Ratio,<generator object <genexpr> at 0x7fbde09f7350>
4061,Time To Run,<generator object <genexpr> at 0x7fbde09f7350>
4062,Had to stop watching in overtime cuz we took off but just watched it and I can’t believe my eyes… they were so badly taken,<generator object <genexpr> at 0x7fbde09f7350>
4063,Like How do you miss 4 penalties? Bruno would NEVER.,<generator object <genexpr> at 0x7fbde09f7350>
4064,Can’t believe we lost smh,<generator object <genexpr> at 0x7fbde09f7350>
4065,https://t.co/D55LIgOFDK,<generator object <genexpr> at 0x7fbde09f7350>
4066,THEY HATE THE PROCESS but We will keep thriving….. Great Dub!! HELL YEAA,<generator object <genexpr> at 0x7fbde09f7350>
4067,SIUUUUUUUU Thanks @EASPORTSFIFA https://t.co/OKU5zH6SxV,<generator object <genexpr> at 0x7fbde09f7350>
4068,🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲 #AFCON2021,<generator object <genexpr> at 0x7fbde09f7350>
4069,GO PACK GO,<generator object <genexpr> at 0x7fbde09f7350>
4070,@TheRealMoBamba couldn’t guard me tonight #HeCookedMeToo #50 #Pushin🅿️ https://t.co/ifxGKkLK4m,<generator object <genexpr> at 0x7fbde09f7350>
4071,These are my @easportsfifa XI. Who you got? VOTE now https://t.co/JZkkKnWdlL https://t.co/DJKlOGmQoD,<generator object <genexpr> at 0x7fbde09f7350>
4072,Chargers should’ve never taken that TO… I think they would’ve ran out the clock,<generator object <genexpr> at 0x7fbde09f7350>
4073,That was so COLD lol. Good for the Steelers,<generator object <genexpr> at 0x7fbde09f7350>
4074,"Latifi, I hope you’re safe but you deserve a raise #formule1",<generator object <genexpr> at 0x7fbde09f7350>
4075,GOATSTAPPEN 🐐🐐🐐🐐🐐 https://t.co/9h7wytW1Hp,<generator object <genexpr> at 0x7fbde09f7350>
4076,GOATSTAPPEN,<generator object <genexpr> at 0x7fbde09f7350>
4077,OMG OMG OMG OMG,<generator object <genexpr> at 0x7fbde09f7350>
4078,GOATStappen will prevail #FormulaOne,<generator object <genexpr> at 0x7fbde09f7350>
4079,Yup The cheating started,<generator object <genexpr> at 0x7fbde09f7350>
4080,Of course the race directors messed it up smh.. LET THEM FIGHT #Formula1,<generator object <genexpr> at 0x7fbde09f7350>
4081,This Verstappen and Hamilton fight is so enjoyable #Formula1,<generator object <genexpr> at 0x7fbde09f7350>
4082,Nothing like Philly winters…staying on my game to beat the cold #theonlywayisthrough https://t.co/lUNUy7DZYw,<generator object <genexpr> at 0x7fbde09f7350>
4083,Hala Madrid #ElClasico,<generator object <genexpr> at 0x7fbde09f7350>
4084,"Elevate your game by pre-registering for #NBANow 22, and get a Player Card of me when the game launches: https://t.co/ILBIxyNdXC #ad https://t.co/nJpM5mKG9v",<generator object <genexpr> at 0x7fbde09f7350>
4085,Anyways they gotta drug test Wilder lmao,<generator object <genexpr> at 0x7fbde09f7350>
4086,NIGHT NIGHT WILDER!!!! THE GYPSY KING WOW,<generator object <genexpr> at 0x7fbde09f7350>
4087,#HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4088,DJOKOVIC,<generator object <genexpr> at 0x7fbde09f7350>
4089,"For clarity, I love the criticism, I love when I’m told I can’t do something. It makes me work harder to prove everyone wrong but not everyone is built like that.",<generator object <genexpr> at 0x7fbde09f7350>
4090,"I haven’t forgotten but 2 years ago, I got booed, people in Philly wanted me to be traded. I even shushed them. Only the real ones didn’t but I just put the work in that offseason to be better cuz I knew I wasn’t playing up to my potential. Philly fans, y’all also gotta be better",<generator object <genexpr> at 0x7fbde09f7350>
4091,"From my own experience, y’all have no idea how much this media makes up stuff for followers and shame on you for believing them.",<generator object <genexpr> at 0x7fbde09f7350>
4092,Sources “Trust me bro”!! Stop using my name to push people’s agendas. I love and hate drama. I love playing with Ben. Stats don’t lie. He’s an amazing player and we all didn’t get the job done. It’s on me personally. I hope everyone is back cuz we know we’re good enough to win https://t.co/1kq9VI9byE,<generator object <genexpr> at 0x7fbde09f7350>
4093,It’s cool. We’ll get it done in January #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4094,Any Real Madrid trade news? #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4095,HALA MADRID,<generator object <genexpr> at 0x7fbde09f7350>
4096,The real question is who takes pens? Penaldo or Penandes? I’m a half United fan btw cuz of my boy PP https://t.co/uTlgT0luJh,<generator object <genexpr> at 0x7fbde09f7350>
4097,I’m still scarred by that Suarez hand ball Which cost my African brothers a semifinal in the World Cup,<generator object <genexpr> at 0x7fbde09f7350>
4098,That Lad Salah has always been underrated #LIVCHE,<generator object <genexpr> at 0x7fbde09f7350>
4099,Penalty!!! Red card!! Right call,<generator object <genexpr> at 0x7fbde09f7350>
4100,LMAO!! First year playing ball 10 years ago.. No wonder they had me playing on the JV squad. KG said it  “Anything is possible” ha https://t.co/DdsC7xrKHK,<generator object <genexpr> at 0x7fbde09f7350>
4101,There’s no place like PHILADELPHIA!!! Excited to continue working towards bringing a title home and eventually retire here #PHILLY https://t.co/V7YLAbRxAD,<generator object <genexpr> at 0x7fbde09f7350>
4102,ELITE https://t.co/jqBM7cTXRU,<generator object <genexpr> at 0x7fbde09f7350>
4103,Mbappe to Weal Wadrid is a common W for the biggest club in the world #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4104,RATIO,<generator object <genexpr> at 0x7fbde09f7350>
4105,What’s going on??,<generator object <genexpr> at 0x7fbde09f7350>
4106,Allez les Bleus!!!!,<generator object <genexpr> at 0x7fbde09f7350>
4107,I wish I could trade cards in FIFA #FIFA22,<generator object <genexpr> at 0x7fbde09f7350>
4108,Silver 1 rewards Thanks @EASPORTSFIFA…. Obviously going with Jordi #FIFA21 https://t.co/6sdgLr4T6d,<generator object <genexpr> at 0x7fbde09f7350>
4109,England wished they had Penandes!!!,<generator object <genexpr> at 0x7fbde09f7350>
4110,ITALIA!!!!,<generator object <genexpr> at 0x7fbde09f7350>
4111,I was hoping my Brazilian people would’ve won it but I’m happy for Messi.. He deserves it #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4112,MESSI!!!!! 🐐🐐🐐🐐,<generator object <genexpr> at 0x7fbde09f7350>
4113,"PHILLY I LOVE YOU
Sorry to disappoint you again Just know that I gave everything I had knowing the circumstances. If there’s one thing I’ve learned being here, it’s the TOUGHNESS this city has and that’s why I played with a torn meniscus. THANK YOU FOR THE SUPPORT ALL YEAR LONG!! https://t.co/CsR47xOJDZ",<generator object <genexpr> at 0x7fbde09f7350>
4114,Nothing shall keep me down… I’m gonna keep getting back up #ThrustTheProcess https://t.co/bKxA9AXh8r,<generator object <genexpr> at 0x7fbde09f7350>
4115,"If you’re not down with the process, I got two words for ya **** ** #ThrustTheProcess #DX https://t.co/oUr8Rst2XT",<generator object <genexpr> at 0x7fbde09f7350>
4116,"From where we were 5 years ago, this year has been so fun and incredible but the real fun starts now #TheProcess https://t.co/mzjdpDYRfb",<generator object <genexpr> at 0x7fbde09f7350>
4117,Don’t miss your chance to bid on my game worn sneakers beginning today at https://t.co/QtUkpbSChW!! https://t.co/MQa8jCSJpe,<generator object <genexpr> at 0x7fbde09f7350>
4118,Winning and Dominating is fun... Life’s GOOD!!!! @UABasketball #EmbiidOne “Goldmind” https://t.co/vULC3J54SK,<generator object <genexpr> at 0x7fbde09f7350>
4119,Madrid is playing 532 drop back 1 depth counter and I love it lmao... FIFA 21 has been real all this time @EASPORTSFIFA #ElClasico #Fifa21,<generator object <genexpr> at 0x7fbde09f7350>
4120,Hala Madrid #ElClasico,<generator object <genexpr> at 0x7fbde09f7350>
4121,"#ad I’ve been playing @crashontherun non-stop since it came out this week. Making potions, defeating the bosses and collecting all the gems! Check it out and play for free https://t.co/5Y7wXbzoCh #crashontherun https://t.co/KJ3guKGiwC",<generator object <genexpr> at 0x7fbde09f7350>
4122,Don’t get it twisted... I would still take you ha. Félicitations!!!! @francis_ngannou https://t.co/CszGHJTnoL,<generator object <genexpr> at 0x7fbde09f7350>
4123,FRANCIS NGANNOU 🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲,<generator object <genexpr> at 0x7fbde09f7350>
4124,Y’all better do it... He’s the TRUTH!!!!! @okcthunder https://t.co/vlctOjlGU2,<generator object <genexpr> at 0x7fbde09f7350>
4125,That’s it!!! I’ve seen enough. Build around Tony Bradley @sixers,<generator object <genexpr> at 0x7fbde09f7350>
4126,Mickey Mouse All Star Game ha,<generator object <genexpr> at 0x7fbde09f7350>
4127,Looking at those fresh shape-ups and I had to be the one https://t.co/BESWmi01XV,<generator object <genexpr> at 0x7fbde09f7350>
4128,Hahaha Second time I get you T’d up lmao GG https://t.co/ovQxl2gdK0,<generator object <genexpr> at 0x7fbde09f7350>
4129,Feeling good going into the All-Star.... WE MOVE #TheProcess https://t.co/A3NLogLIIX,<generator object <genexpr> at 0x7fbde09f7350>
4130,Cheers to being an All Star once again. Never take it for granted!!!! #TheProcess https://t.co/8XV83EFSja,<generator object <genexpr> at 0x7fbde09f7350>
4131,@YamiOGKush @BenSimmons25 Well I guess you didn’t watch the game yesterday. His value goes beyond the stats. And Tobias has been dominating and consistent all season and the team is the #1 seed in the east,<generator object <genexpr> at 0x7fbde09f7350>
4132,Don’t let me down guys @tobias31 #NBAAllStar,<generator object <genexpr> at 0x7fbde09f7350>
4133,Let’s go!!! 😤😤😤 @BenSimmons25 #NBAAllStar,<generator object <genexpr> at 0x7fbde09f7350>
4134,ALL STAR 😤😤 @tobias31 https://t.co/lmemdEH21O,<generator object <genexpr> at 0x7fbde09f7350>
4135,Big time shot and a great win. WE MOVE #24 https://t.co/UG5KF5Fg5H,<generator object <genexpr> at 0x7fbde09f7350>
4136,WE DIT IT!!!!  30-0 @EASPORTSFIFA  #FUT21 https://t.co/9mlu36T7OK,<generator object <genexpr> at 0x7fbde09f7350>
4137,FREAKING BAD CALL,<generator object <genexpr> at 0x7fbde09f7350>
4138,These Embiid One got me feeling different this year!!!  @UAbasketball #TheProcess https://t.co/kUsl6VyFz6,<generator object <genexpr> at 0x7fbde09f7350>
4139,OMGGGGGGGGGGGGGGGG THANK YOU SO MUCH @EASPORTSFIFA I LOVE YOU #TOTY https://t.co/nvjskl2Pmb,<generator object <genexpr> at 0x7fbde09f7350>
4140,I’m gonna send y’all my credit card info... Make good use of it @EASPORTSFIFA #TOTY,<generator object <genexpr> at 0x7fbde09f7350>
4141,GO PACK GO!!!!!,<generator object <genexpr> at 0x7fbde09f7350>
4142,"6 years later, still living rent free in their heads.... YES I WOKE UP AND CHOSE VIOLENCE",<generator object <genexpr> at 0x7fbde09f7350>
4143,THEY HATE THE PROCESS,<generator object <genexpr> at 0x7fbde09f7350>
4144,I hope we all have the same taste #TOTY https://t.co/s2K1UDOkx7,<generator object <genexpr> at 0x7fbde09f7350>
4145,WE MOVE!!!!!  @sixers,<generator object <genexpr> at 0x7fbde09f7350>
4146,@Castro1021 Trying to get ready for this toxic FUT champs but I need him,<generator object <genexpr> at 0x7fbde09f7350>
4147,@Castro1021 PlayStation unfortunately😩😩,<generator object <genexpr> at 0x7fbde09f7350>
4148,"If you got that prime R9, can you please list him in the next 10 minutes? Thank you in advance #FIFA21 #Fut",<generator object <genexpr> at 0x7fbde09f7350>
4149,NIGHT NIGHT,<generator object <genexpr> at 0x7fbde09f7350>
4150,"I finally talked @EASPORTSFIFA into putting me on the pitch!
⚽ #Groundbreakers 

Beat me and play as me
starting December 26th
in #VOLTA 🔥 #EAathlete 

https://t.co/yaoWsv1gLI https://t.co/gv1h8DCbiE",<generator object <genexpr> at 0x7fbde09f7350>
4151,No new things!!! Good things happen in South Philly @PlayStation #CityOfBrotherlyLove https://t.co/16Cw1alZoU,<generator object <genexpr> at 0x7fbde09f7350>
4152,"There is only one way—THROUGH. That's the mentality that drives The Process. No matter how hard the loss, there's always a sign that pushes you forward. You just need to find it. The @UAbasketball #EmbiidOne “Omen” is available now. Link in bio. https://t.co/zK1qwh0luB",<generator object <genexpr> at 0x7fbde09f7350>
4153,Well America TRUSTED THE PROCESS and it paid off #TheProcess https://t.co/9XfWvQTZET,<generator object <genexpr> at 0x7fbde09f7350>
4154,MTN DEW on everything? MTN DEW on everything! I worked with @mountaindew to make it possible #MTNDEWHotSauce https://t.co/r86ZUolpy0,<generator object <genexpr> at 0x7fbde09f7350>
4155,https://t.co/ibqllgKl8c https://t.co/jG8JRxnNoh,<generator object <genexpr> at 0x7fbde09f7350>
4156,Yes sir!!! Now we can enjoy together what the league lets me get away with #PhillyForever https://t.co/7hctLSilCV,<generator object <genexpr> at 0x7fbde09f7350>
4157,La remontada #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4158,Vamos @realmadrid #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4159,"Rock Chalk, Jayhawk. The @UAbasketball #EmbiidOne “Lawrence” is available now. Get yours through the link in my bio. https://t.co/X2k8WwGiKT",<generator object <genexpr> at 0x7fbde09f7350>
4160,This is funny,<generator object <genexpr> at 0x7fbde09f7350>
4161,"I lost my best friend this morning!! You were so full of energy. You were so beautiful. Now who’s gonna wake me up? who’s gonna lick me nonstop if I’m crying?Who’s gonna start acting crazy and run all over the place if they don’t get attention? 
R.I.P Klaus Hinkie De Paula Embiid https://t.co/uoSV8dmlHa",<generator object <genexpr> at 0x7fbde09f7350>
4162,Go Pack Go,<generator object <genexpr> at 0x7fbde09f7350>
4163,Inspiring,<generator object <genexpr> at 0x7fbde09f7350>
4164,We’re getting so close to “I’d 8-2 be a @ManUtd fan”!!!! Hit me up if y’all need a center back #MANTOT,<generator object <genexpr> at 0x7fbde09f7350>
4165,Welcome to the city of Brotherly Love Coach @DocRivers !!!! Excited for the future and what we’re building here #PhillyForever,<generator object <genexpr> at 0x7fbde09f7350>
4166,“Take my verses too serious you’ll hate me”,<generator object <genexpr> at 0x7fbde09f7350>
4167,So Far Gone!!!,<generator object <genexpr> at 0x7fbde09f7350>
4168,Let’s go @EA @EASPORTSFIFA @Ty_Stover !!! This is gonna my squad in 2 days #FIFA21 https://t.co/ttLivt4Erp,<generator object <genexpr> at 0x7fbde09f7350>
4169,"Arthur Elijah De Paula Embiid 👶

We are so blessed and fortunate to welcome our little boy in this family. First of 11 or more? Trying to convince her but I’m not winning so far. I’m just trying to build a soccer team but for real I’m so excited for the future #GodIsGreat https://t.co/eZaUnx90oo",<generator object <genexpr> at 0x7fbde09f7350>
4170,I’m being treated like I got deported!!! We’ll see next year,<generator object <genexpr> at 0x7fbde09f7350>
4171,"Never forget where you came from. My first @underarmour signature shoe tells the story of my Yaoundé   🇨🇲 ""Origin."" The #EmbiidOne is built for all 5 positions on ANY court. Hit link in bio to get yours. https://t.co/5MVApzBvBM",<generator object <genexpr> at 0x7fbde09f7350>
4172,Back to where it all began. My first @underarmour signature shoe gives love to where I fell in love with the game. 🇨🇲The #EmbiidOne “Origin” drops Friday 9/18. https://t.co/91YR7XWPoU,<generator object <genexpr> at 0x7fbde09f7350>
4173,"Shorter Joel Embiid is still watching 🏈 on @hulu, which has live sports #Deepfake #HuluHasLiveSports #ad #hulu https://t.co/QnlbrgC5yf",<generator object <genexpr> at 0x7fbde09f7350>
4174,Kyle Lowry is not appreciated as he should be #Winner,<generator object <genexpr> at 0x7fbde09f7350>
4175,This game is SO GOOOOOOOOOD,<generator object <genexpr> at 0x7fbde09f7350>
4176,WILD TIMES,<generator object <genexpr> at 0x7fbde09f7350>
4177,Neymar for the Wiiiiiin,<generator object <genexpr> at 0x7fbde09f7350>
4178,Penalty shootout just like in football,<generator object <genexpr> at 0x7fbde09f7350>
4179,Hahahahahahahaha #Lmao,<generator object <genexpr> at 0x7fbde09f7350>
4180,That’s not a foul,<generator object <genexpr> at 0x7fbde09f7350>
4181,Life’s great #TheProcess https://t.co/GOWlqJkgNR,<generator object <genexpr> at 0x7fbde09f7350>
4182,That Mountain Dew commercial is great,<generator object <genexpr> at 0x7fbde09f7350>
4183,I’m still really unhappy,<generator object <genexpr> at 0x7fbde09f7350>
4184,Jimmy Butler #TooGood,<generator object <genexpr> at 0x7fbde09f7350>
4185,IF......,<generator object <genexpr> at 0x7fbde09f7350>
4186,Process This 💪🏾 @slam @uabasketball https://t.co/isQud7N8lI,<generator object <genexpr> at 0x7fbde09f7350>
4187,HALA MADRID!!!!!!,<generator object <genexpr> at 0x7fbde09f7350>
4188,Definitely not the same energy!!!!,<generator object <genexpr> at 0x7fbde09f7350>
4189,Game Day! Excited to finally show off my @uabasketball Embiid One. Available 9.18 @underarmour https://t.co/QqJmOhYn20,<generator object <genexpr> at 0x7fbde09f7350>
4190,Through it all…We work. We struggle. We triumph.  #Origin #TheOnlyWayIsThrough #ComingSoon https://t.co/JPqKkjx48M,<generator object <genexpr> at 0x7fbde09f7350>
4191,Shake came up to me before the game and said “IT BECAME PERSONAL FOR ME” just like MJ lmao!! Nice shot young fella #TheProcess https://t.co/8XMQVdo2Wd,<generator object <genexpr> at 0x7fbde09f7350>
4192,WE ARE CHAMPIONS!!!!!! WE DID IT... LET’S GO @realmadrid #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4193,SERGIO RAMOS!!!! WHAT A FREE KICK #HalaMadrid,<generator object <genexpr> at 0x7fbde09f7350>
4194,No one cares about anything other than FIFA 21 #EAPlayLive,<generator object <genexpr> at 0x7fbde09f7350>
4195,HALA MADRID,<generator object <genexpr> at 0x7fbde09f7350>
4196,I need car options any recommendations???,<generator object <genexpr> at 0x7fbde09f7350>
4197,"After nine years in America, I FINALLY got my driver license",<generator object <genexpr> at 0x7fbde09f7350>
4198,FRANCIS NGANNOU 🇨🇲🇨🇲🇨🇲🇨🇲#UFC249,<generator object <genexpr> at 0x7fbde09f7350>
4199,I’ve accepted the #ALLINCHALLENGE. Watch the video below &amp; go to https://t.co/b3ceakIuZA https://t.co/QDQowCwDIq,<generator object <genexpr> at 0x7fbde09f7350>
4200,We’re with you brother!!! We’ll keep praying @KarlTowns,<generator object <genexpr> at 0x7fbde09f7350>
4201,https://t.co/unmlaCUiJE https://t.co/UIYf9okLhb https://t.co/0HSwiFSnlh,<generator object <genexpr> at 0x7fbde09f7350>
4202,"In these trying times, I’m proud of the Sixers organization for reversing course and “doing a 180”. Let’s focus on beating this Coronavirus now. Let’s be responsible and Trust the Process!!",<generator object <genexpr> at 0x7fbde09f7350>
4203,Need all of these in FIFA 21 especially the part with managers and offers @EA @EASPORTSFIFA https://t.co/XhB7ddSWDh,<generator object <genexpr> at 0x7fbde09f7350>
4204,Blessed to see another year but damn I’m getting old... I wish it could’ve been in different circumstances but all we can do is Pray and take the necessary measures to protect ourselves and others. Also TRUST THE PROCESS #26 https://t.co/JIvi0bJw6A,<generator object <genexpr> at 0x7fbde09f7350>
4205,"Career mode is basically my life and it has so potential, so many ideas to make it fun. Might be too late but FIFA 21 is approaching. It’s been a while since we made adjustments so let’s do it BUT FIRST can we fix the problems now? Lol @EA @EASPORTSFIFA @EAHelp",<generator object <genexpr> at 0x7fbde09f7350>
4206,"CM is all I play. For the last 2 months, y’all had me thinking that I’m not that good anymore when in fact the new ULTIMATE DIFFICULTY is a little EXAGGERATED so can we give attention to CM instead of FUT Even if we have to pay?Just a little harder than the old one @EASPORTSFIFA",<generator object <genexpr> at 0x7fbde09f7350>
4207,JOËL “DO A 180” EMBIID https://t.co/reO1V3nCQt,<generator object <genexpr> at 0x7fbde09f7350>
4208,Shake!!!!  BANG BANG,<generator object <genexpr> at 0x7fbde09f7350>
4209,Let’s play some defense,<generator object <genexpr> at 0x7fbde09f7350>
4210,#HalaMadrid @realmadrid,<generator object <genexpr> at 0x7fbde09f7350>
4211,Well That was FUN!!!!! #TheProcess https://t.co/6EVkchKN1Y,<generator object <genexpr> at 0x7fbde09f7350>
4212,BEST ALL STAR GAME EVER!!!!! Fun weekend but can’t wait to go on this championship run #3 https://t.co/apnXRq5unH,<generator object <genexpr> at 0x7fbde09f7350>
4213,AG GOT ROBBED AGAIN #BS,<generator object <genexpr> at 0x7fbde09f7350>
4214,HOLY SHIT!!! THIS IS GOOD,<generator object <genexpr> at 0x7fbde09f7350>
4215,Came on here just to see y’all drag isiah Thomas lmao,<generator object <genexpr> at 0x7fbde09f7350>
4216,BROTHERLY LOVE #MyCity https://t.co/dSCQqw0Yed,<generator object <genexpr> at 0x7fbde09f7350>
4217,Made for this... If I can take it then you can too. PHILA TOUGH!!! #AllLove https://t.co/hno6UH1GPD,<generator object <genexpr> at 0x7fbde09f7350>
4218,"""You either die a hero or live long enough to see yourself become the villain.” #TheProcess https://t.co/m5EPaKcsfb",<generator object <genexpr> at 0x7fbde09f7350>
4219,What’s going on? What’s happening?,<generator object <genexpr> at 0x7fbde09f7350>
4220,"Man I don’t even know where to start😭😭 I started playing ball because of KOBE after watching the 2010 finals. I had never watched ball before that and that finals was the turning point of my life. I WANTED TO BE LIKE KOBE. I’m so FREAKING SAD right now!!!! 

RIP LEGEND",<generator object <genexpr> at 0x7fbde09f7350>
4221,WOW THAT WAS QUICK,<generator object <genexpr> at 0x7fbde09f7350>
4222,"I’M TRYING TO WIN A F***** TITLE 

https://t.co/8QZRdQLvws",<generator object <genexpr> at 0x7fbde09f7350>
4223,#UAEmbiid1 @underarmour the only way is through https://t.co/VKyJegsgMj,<generator object <genexpr> at 0x7fbde09f7350>
4224,GO PACK GO,<generator object <genexpr> at 0x7fbde09f7350>
4225,HALA MADRID #Campeones,<generator object <genexpr> at 0x7fbde09f7350>
4226,Hala Madrid,<generator object <genexpr> at 0x7fbde09f7350>
4227,Vamos Flamengo #Caralho,<generator object <genexpr> at 0x7fbde09f7350>
4228,WHAT A COMEBACK!!! Let’s keep rolling #Furk,<generator object <genexpr> at 0x7fbde09f7350>
4229,I’m done talking trash🏆🏆🏆👀,<generator object <genexpr> at 0x7fbde09f7350>
4230,That tough guy act ain’t cutting it .... you know what you are.. you know what you’ve always been&gt;&gt;&gt; A PUSSY  (SAY IT LOUDER FOR PEOPLE IN THE BACK) Been kicking your ass and pretty please make the playoffs before you talk. It’s a known thing that I OWN YOU. @KarlTowns https://t.co/Izqwk3pEnM,<generator object <genexpr> at 0x7fbde09f7350>
4231,Great team win!!! I was raised around lions and a cat pulled on me tonight lmao.. Got his mama giving middle fingers left and right. That’s some SERIOUS REAL ESTATE #FightNight #IAintNoBitch https://t.co/MWc9p0jy7u,<generator object <genexpr> at 0x7fbde09f7350>
4232,😤😤😤😤 https://t.co/iNgSFnC2OH,<generator object <genexpr> at 0x7fbde09f7350>
4233,#NBALIVE Mobile Season 4 is here. Draft your all-new team featuring Superstars (LIKE ME!) and let’s hoop! #EAathlete https://t.co/LzBeDgnjVp,<generator object <genexpr> at 0x7fbde09f7350>
4234,On the road to another one #TheProcess https://t.co/yuUTQ5KcMe,<generator object <genexpr> at 0x7fbde09f7350>
4235,Go Pack Go,<generator object <genexpr> at 0x7fbde09f7350>
4236,Be Careful.... I’m gonna send my manz for y’all @eagles https://t.co/GguUZydKRK,<generator object <genexpr> at 0x7fbde09f7350>
4237,Go Pack Go,<generator object <genexpr> at 0x7fbde09f7350>
4238,Kevin De Bruyne&gt;&gt;&gt; BEST midfielder in the world BY FAR 🐐🐐🐐,<generator object <genexpr> at 0x7fbde09f7350>
4239,"They said the @paquichips #OneChipChallenge was hot, but for me, it was no sweat. Okay, maybe just a little sweat… Watch to find out who I challenge to take on the world’s hottest chip. 🔥☠️🔥 #ad https://t.co/lgPaW18WUr",<generator object <genexpr> at 0x7fbde09f7350>
4240,"The @paquichips #OneChipChallenge is BACK. Watch me take on the world’s hottest chip tomorrow, Friday the 13th. To be continued… 👀🔥 #ad https://t.co/EzC3DCWuY3",<generator object <genexpr> at 0x7fbde09f7350>
4241,Go Pack Go,<generator object <genexpr> at 0x7fbde09f7350>
4242,All good Coco!!! Keep working hard and come back stronger #TrustTheProcess,<generator object <genexpr> at 0x7fbde09f7350>
4243,“Maracanã” #Skillz https://t.co/4UQBFZUmQZ,<generator object <genexpr> at 0x7fbde09f7350>
4244,Coco deserves it... Keep fighting!!!!! On to the next one,<generator object <genexpr> at 0x7fbde09f7350>
4245,Bruh watching Coco Gauff is low key like watching game 7 #NiceWin,<generator object <genexpr> at 0x7fbde09f7350>
4246,https://t.co/RIlVrVFxpG,<generator object <genexpr> at 0x7fbde09f7350>
